,label,text,target,word_count,char_count,numerics,upper,bangs,flag_words,links,stp_wrd_cnt,text_corr
220,ham,yeah think use gt atm register sure theres anyway help let know sure ready,0,35,159,0,1,0,0,0,17,yeah think use gt atm register sure theres anyway help let know sure ready
221,ham,prob take time,0,6,25,0,0,0,0,0,1,prob take time
222,ham,os called ubandu run without installing hard diskyou use os copy important files system give repair shop,0,30,161,0,0,0,0,0,12,os called ubandu run without installing hard disk you use os copy important files system give repair shop
223,ham,sorry ill later,0,4,22,0,0,0,0,0,0,sorry ill later
224,ham,say leh course nothing happen lar say v romant jus bit lor thk nite scenery n leh,0,26,119,0,2,0,0,0,4,say leh course nothing happen lar say v romant jus bit lor thk nite scenery n leh
225,spam,500 new mobiles 2004 must nokia 89545 collect todayfrom 1 www4tcbiz 2optout 08718726270150gbpmtmsg18,1,21,142,2,4,2,0,0,3,500 new mobiles 2004 must nokia 89545 collect todayfrom 1 www4tcbiz 2optout 08718726270150gbpmtmsg18
226,ham,would really appreciate need someone talk,0,13,69,0,0,0,0,0,3,would really appreciate need someone talk
227,spam,meet dream partner soon career flyng start find free horo followed star sign g horo aries,1,30,137,2,3,0,1,0,4,meet dream partner soon career flyng start find free horo followed star sign g horo aries
228,ham,hey company elama po mudyadhu,0,5,30,0,0,0,0,0,0,hey company elama po mudyad hu
229,ham,life str t teacher bcoz teacher teaches lesson amp conducts exam life first conducts exam amp teaches lessons happy morning,0,27,165,0,0,0,0,0,5,life str t teacher bcoz teacher teaches lesson amp conducts exam life first conducts exam amp teaches lessons happy morning
230,ham,dear good morning,0,8,34,0,0,0,0,0,5,dear good morning
231,ham,gandhipuram walk cross cut road right side street road turn first right,0,20,109,0,0,0,0,0,6,gandhip uram walk cross cut road right side street road turn first right
232,ham,dear going rubber place,0,8,37,0,0,0,0,0,4,dear going rubber place
233,ham,sorry battery died yeah,0,6,33,0,0,0,0,0,1,sorry battery died yeah
234,ham,yeshere tv always available work place,0,8,48,0,0,0,0,0,2,yeshere tv always available work place
235,spam,meet someone sexy today find date even flirt join 10p reply name age eg sam 25 18 msg recdthirtyeight pence,1,34,157,2,5,0,0,0,8,meet someone sexy today find date even flirt join 10p reply name age eg sam 25 18 msg recd thirty eight pence
236,ham,printed oh come upstairs,0,11,50,0,1,0,0,0,2,printed oh come upstairs
237,ham,ill little closer like bus stop street,0,15,65,0,0,0,0,0,7,ill little closer like bus stop street
238,ham,youwhen wil reach,0,7,38,0,0,0,0,0,2,you when wil reach
239,ham,new theory argument wins situation loses person argue friends k k amp say always correct,0,27,145,0,2,1,0,0,5,new theory argument wins situation loses person argue friends k k amp say always correct
240,spam,447801259231 secret admirer looking make contact ufind rreveal thinks specialcall 09058094597,1,25,145,3,2,0,0,0,11,447801259231 secret admirer looking make contact ufind rreveal thinks specialcall 09058094597
241,ham,tomarrow final hearing laptop case cant,0,10,51,0,0,0,0,0,4,tomarrow final hearing laptop case cant
242,ham,pleassssssseeeeee tel v avent done sportsx,0,7,45,0,6,0,0,0,0,pleass ssss see eeee tel v avent done sportsx
243,ham,okay shining meant signing sounds better,0,16,83,0,0,0,0,0,6,okay shining meant signing sounds better
244,ham,although told dat baig face watches really like watch gave cos fr thanx everything dat uve done today touched,0,32,155,1,0,0,0,0,6,although told dat baig face watches really like watch gave cos fr thanx everything dat uve done today touched
245,ham,remember old commercial,0,6,37,0,1,0,0,0,2,remember old commercial
246,ham,late said website didnt slippers,0,17,78,0,2,0,0,0,9,late said website didnt slippers
247,ham,asked,0,8,30,0,1,0,0,0,4,asked
248,ham,kallis wont bat 2nd innings,0,6,31,0,0,0,0,0,1,kallis wont bat 2nd innings
249,ham,didnt work oh goodnight ill fix ready time wake dearly missed good night sleep,0,30,146,0,0,0,0,0,11,didnt work oh goodnight ill fix ready time wake dearly missed good night sleep
250,spam,congratulations awarded 500 cd vouchers 125gift guaranteed free entry 100 wkly draw mus 87066 tncs wwwldewcom1win150ppmx3age16,1,23,150,4,2,0,1,2,3,congratulations awarded 500 cd vouchers 125gift guaranteed free entry 100 wkly draw mus 87066 tncs wwwldewcom1win150ppmx3age16
251,ham,ranjith cal drpd deeraj deepak 5min hold,0,8,44,0,0,0,0,0,1,ranjith cal drpd deeraj deepak 5min hold
252,ham,wen lovable bcums angry wid dnt take seriously coz angry childish and true way showing deep affection care and luv kettoda manda n day the,0,34,179,0,0,1,0,0,6,wen lovable bcums angry wid dnt take seriously coz angry childish and true way showing deep affection care and luv kettoda manda n day the
253,ham,doinghow,0,5,27,0,0,0,0,0,2,doinghow
254,ham,ups 3days also shipping company takes 2wks way usps takes week gets lag may bribe nipost stuff,0,37,179,0,0,0,0,0,18,ups 3days also shipping company takes 2wks way usps takes week gets lag may bribe nipost stuff
255,ham,back lemme know youre ready,0,7,38,0,0,0,0,0,2,back lemme know youre ready
256,ham,necessarily expect done back though headin,0,18,97,0,0,0,0,0,9,necessarily expect done back though headin
257,ham,mmm yummy babe n jolt suzy,0,10,43,0,0,0,0,0,3,mmm yummy babe n jolt suzy
258,ham,lover need,0,9,36,0,1,0,0,0,3,lover need
259,spam,tried contact reply offer video handset 750 anytime networks mins unlimited camcorder reply 08000930705,1,27,154,2,3,0,0,0,9,tried contact reply offer video handset 750 anytime networks mins unlimited camcorder reply 08000930705
260,ham,parked next mini coming today think,0,15,72,0,1,4,0,0,7,parked next mini coming today think
261,ham,yup,0,1,3,0,0,0,0,0,0,yup
262,ham,anyway going shopping cos sis done yet dun disturb liao,0,18,85,0,0,0,0,0,5,anyway going shopping cos sis done yet dun disturb liao
263,ham,luton 0125698789 ring around h,0,11,51,1,10,1,0,0,0,luton 01 25 69 87 89 ring around h
264,spam,hey really horny want chat naked hot 69698 charged 150pm unsubscribe stop 69698,1,25,121,2,1,0,0,0,7,hey really horny want chat naked hot 69698 charged 150pm unsubscribe stop 69698
265,ham,dint come us,0,6,26,0,0,0,0,0,2,dint come us
266,ham,wana plan trip sometme,0,7,35,0,0,0,0,0,2,wana plan trip some tme
267,ham,sure yet still trying hold,0,11,47,0,0,0,0,0,4,sure yet still trying hold
268,spam,ringtone serv changed 25 free credits club4mobilescom choose content stop club stop 87070 150pwk club4 po box1146 mk45 2wt,1,27,159,1,5,3,1,2,4,ringtone serv changed 25 free credits club 4mobiles com choose content stop club stop 8 70 70 150pwk club4 po box11 46 mk45 2wt
269,ham,evo download flash jealous,0,9,47,0,1,0,0,0,3,evo download flash jealous
270,spam,ringtone club uk singles chart mobile week choose top quality ringtone message free charge,1,24,133,0,1,1,1,0,8,ringtone club uk singles chart mobile week choose top quality ringtone message free charge
271,ham,come mu sorting narcot s situation,0,9,53,0,0,0,0,0,3,come mu sorting narcot s situation
272,ham,night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay,0,29,147,0,0,0,0,0,11,night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay
273,spam,hmv bonus special 500 pounds genuine hmv vouchers answer easy questions play send hmv 86688 infowww100percentrealcom,1,25,155,3,5,1,1,2,4,hmv bonus special 500 pounds genuine hmv vouchers answer easy questions play send hmv 86688 infowww100percentrealcom
274,ham,usf guess might well take 1 car,0,9,37,1,1,0,0,0,1,usf guess might well take 1 car
275,ham,objection bf coming,0,6,31,0,0,0,0,0,1,objection bf coming
276,ham,thanx,0,1,8,0,0,0,0,0,0,thanx
277,ham,tell rob mack gf theater,0,9,38,0,0,0,0,0,4,tell rob mack gf theater
278,ham,awesome ill bit,0,7,30,0,0,0,0,0,3,awesome ill bit
279,ham,sent type food like,0,11,47,0,0,0,0,0,4,sent type food like
280,ham,done handed celebrations full swing yet,0,10,56,0,0,0,0,0,1,done handed celebrations full swing yet
281,ham,got called tool,0,5,22,0,0,0,0,0,1,got called tool
282,ham,wen miss someone person definitely special person special miss keepintouch gdeve,0,25,143,0,0,0,0,0,10,wen miss someone person definitely special person special miss keepin touch gdeve
283,ham,asked money far,0,7,29,0,1,0,0,0,2,asked money far
284,ham,okie,0,1,7,0,0,0,0,0,0,okie
285,ham,yeah think usual guys still passed last night ahold anybody let know ill throw,0,25,121,0,1,0,0,0,9,yeah think usual guys still passed last night ahold anybody let know ill throw
286,ham,k might come tonight class lets early,0,13,58,0,2,0,0,0,5,k might come tonight class lets early
287,ham,,0,1,4,0,0,0,0,0,0,
288,ham,hi baby cruisin girl friend are u give hour home thats alright fone fone love jenny xxx,0,35,148,0,0,0,0,0,15,hi baby cruisin girl friend are u give hour home thats alright fone fone love jenny xxx
289,ham,life means lot love life love people life world calls friends world ge,0,33,160,0,3,0,0,0,11,life means lot love life love people life world calls friends world ge
290,ham,dearshall mail tonitebusy streetshall update tonitethings looking okvarunnathu edukkukayee raksha ollubut good one real sense,0,21,152,0,0,0,0,0,6,dear shall mail tonite busy streetsh all update toni tet hings looking okvar unna thu edukk ukayee raksha ollu but good one real sense
291,ham,hey told name gautham ah,0,8,37,0,0,0,0,0,3,hey told name gautham ah
292,ham,haf found feel stupid the v cam working,0,13,55,0,1,0,0,0,2,haf found feel stupid the v cam working
293,ham,oops got bit,0,5,21,1,0,0,0,0,1,oops got bit
294,ham,much buzy,0,5,22,0,0,0,0,0,2,much buzy
295,ham,accidentally deleted message resend please,0,7,50,0,1,0,0,0,1,accidentally deleted message resend please
296,spam,tmobile customer may claim free camera phone upgrade pay sim card loyalty 0845 021 3680offer ends 28thfebtcs apply,1,29,159,2,3,0,1,0,7,tmobile customer may claim free camera phone upgrade pay sim card loyalty 0845 021 36 80offer ends 28th febtcs apply
297,ham,unless situation gurl would appropriate,0,12,67,0,3,0,0,0,5,unless situation gurl would appropriate
298,ham,hurt tease make cry end life die plz keep one rose grave say stupid miss n day bslvyl,0,35,153,0,9,0,0,0,10,hurt tease make cry end life die plz keep one rose grave say stupid miss n day bslvyl
299,ham,cant p k phone right pls send message,0,11,51,0,1,0,0,0,2,cant p k phone right pls send message
300,ham,need coffee run tomocant believe time week already,0,12,67,0,0,0,0,0,4,need coffee run tomocant believe time week already
301,ham,awesome remember last time got somebody high first time diesel v,0,17,88,0,2,0,0,0,5,awesome remember last time got somebody high first time diesel v
302,ham,shit really shocking scary cant imagine second def night think somewhere could crash night save taxi,0,31,157,0,0,0,0,0,12,shit really shocking scary cant imagine second def night think somewhere could crash night save taxi
303,ham,oh way food fridge want meal tonight,0,22,91,0,0,1,0,0,13,oh way food fridge want meal tonight
304,ham,womdarfull actor,0,5,24,0,0,0,0,0,2,womdarful l actor
305,spam,sms ac blind date 4u rodds1 21m aberdeen united kingdom check httpimg sms acw mb3cktz8r74 blind dates send hide,1,23,146,0,3,2,0,1,4,sms ac blind date 4u rodds1 21m aberdeen united kingdom check http img sms acw mb3ck tz8r 74 blind dates send hide
306,ham,yup remb think book,0,12,57,0,1,0,0,0,5,yup remb think book
307,ham,jos ask wana meet,0,7,26,0,0,0,0,0,1,jos ask wana meet
308,ham,lol yes friendship hanging thread cause wont buy stuff,0,14,71,0,0,0,0,0,4,lol yes friendship hanging thread cause wont buy stuff
309,spam,themob check newest selection content games tones gossip babes sport keep mobile fit funky wap 82468,1,24,138,1,1,0,0,0,7,themob check newest selection content games tones gossip babes sport keep mobile fit funky wap 82468
310,ham,garage keys arent bookshelf,0,10,55,0,0,0,0,0,5,garage keys arent bookshelf
311,ham,today accept dayu accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply means enemy,0,24,156,0,2,0,0,0,2,today accept dayu accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply means enemy
312,spam,think smart win 200 week weekly quiz play 85222 nowtcs winnersclub po box 84 m26 3uz 16 gbp150week,1,25,133,1,5,1,1,0,4,think smart win 200 week weekly quiz play 8 52 22 nowtcs winners club po box 84 m26 3uz 16 gbp1 50week
313,ham,says hell give friends got money hes definitely buying end week,0,24,119,0,0,0,0,0,11,says hell give friends got money hes definitely buying end week
314,ham,hi way 2day normal waythis real uniquei hope know 4 rest mylife hope find wot lost,0,33,142,1,3,0,0,0,10,hi way 2day normal way this real uniquei hope know 4 rest my life hope find wot lost
315,ham,made day great day,0,10,41,0,0,0,0,0,3,made day great day
316,ham,kkadvance happy pongal,0,3,26,0,0,0,0,0,0,kkadvance happy pongal
317,ham,hmmm guess kb and power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao,0,24,119,1,0,0,0,0,4,hmmm guess kb and power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao
318,ham,really dude friends afraid,0,9,46,0,0,0,0,0,2,really dude friends afraid
319,spam,december mobile 11mths entitled update latest colour camera mobile free mobile update co free 08002986906,1,27,157,1,1,2,2,0,7,december mobile 11mths entitled update latest colour camera mobile free mobile update co free 08002986906
320,ham,coffee cake guess,0,4,23,0,0,0,0,0,1,coffee cake guess
321,ham,merry christmas babe love ya kisses,0,10,51,0,0,0,0,0,4,merry christmas babe love ya kisses
322,ham,hey watch x men lunch haha,0,14,62,0,0,0,0,0,4,hey watch x men lunch haha
323,ham,cud tell ppl gona b bit l8 cos buses hav gon past cos full still waitin 1 pete x,0,28,107,2,0,0,0,0,3,cud tell ppl gona b bit l8 cos buses hav gon past cos full still waitin 1 pete x
324,ham,would great well guild could meet bristol road somewhere touch weekend plans take flight good week,0,31,157,0,0,1,0,0,10,would great well guild could meet bristol road somewhere touch weekend plans take flight good week
325,ham,problem,0,6,30,0,0,0,0,0,2,problem
326,ham,callsmessagesmissed calls,0,3,32,0,0,0,0,0,0,callsmessagesmissed calls
327,ham,hi dahow todays class,0,6,31,0,0,0,0,0,2,hi dahow todays class
328,ham,id say thats good sign well know track record reading women,0,16,79,0,0,0,0,0,4,id say thats good sign well know track record reading women
329,ham,cool youre parked,0,6,32,0,0,0,0,0,3,cool youre parked
330,ham,reading sent meant joke read light,0,20,86,0,0,0,0,0,9,reading sent meant joke read light
331,ham,kkapo kgood movie,0,3,22,0,0,0,0,0,0,kkapo kgood movie
332,ham,maybe could book tomo return immediately something,0,14,76,0,0,0,0,0,4,maybe could book tomo return immediately something
333,spam,germany 1 pence per minute fixed line via access number 0844 861 85 85 prepayment direct access,1,24,128,4,0,2,0,0,4,germany 1 pence per minute fixed line via access number 0844 861 85 85 prepayment direct access
334,ham,chance might evaporated soon violated privacy stealing phone number employers paperwork cool please contact report supervisor,0,43,232,0,1,0,0,0,23,chance might evaporated soon violated privacy stealing phone number employers paperwork cool please contact report supervisor
